funnel cloud,hem,6.1
a charlie brown christmas,vince guaraldi,8.3
exodus into unheard rhythms,oh no,8.0
no heroes,converge,8.1
do easy,giddy motors,8.0
warp works & twentieth century masters,london sinfonietta,6.4
silver,the wrens,7.1
the blinding ep,babyshambles,6.1
springfield,arthur russell,8.2
tierbeobachtungen,jan jelinek,7.9
(a) senile animal,melvins,7.3
the destroyed room: b-sides and rarities,sonic youth,7.2
the inspiration,jeezy,8.1
the tragic treasury: songs from a series of unfortunate events,the gothic archies,7.8
now is the time!,polysics,7.0
anoint,ocrilim,7.7
 en nuestro desafo,tristeza,3.3
sea changes & coelacanths: a young persons guide to john fahey,john fahey,8.6
skin and bones,foo fighters,3.8
fast food nation ost,various artists,7.5
skoda mluvit,schneider tm,7.4
the sweet escape,gwen stefani,6.5
legends of country music,bob wills and his texas playboys,9.4
the twilight sad ep,the twilight sad,7.8
dat rosa mel apibus,white magic,7.7
get right with god,dirty faces,6.3
cake or death,lee hazlewood,7.7
pleasure ground,prurient,7.8
invasive exotics,indian jewelry,7.2
music for plants,mixel pixel,5.5
perception,the doors,6.5
music from the o.c. mix 6: covering our tracks,various artists,1.8
math and physics club,math and physics club,7.2
aerial days,songs of green pheasant,7.3
sangue puro,les georges leningrad,7.0
latenighttales,air,7.8
the knife,the knife,6.3
the beatific visions,brakes,7.8
live at cbgb 1982,bad brains,6.5
robot,robert lippok,4.9
stop the clocks,oasis,6.5
the rakamonie ep,robyn,7.8
songs for the gentle,my my,8.3
sunset at the end of the industrial age,the usa is a monster,6.7
the unsung colony,norfolk & western,6.6
love,the beatles,8.5
the best of vol. 1,depeche mode,8.2
the absent and the distant,corrina repp,8.0
northern stains,fe-mail,7.3
not saying/just saying,shout out out out out,5.7
18 singles,u2,7.0
in the absence of truth,isis,8.3
stowaway,pattern is movement,7.0
ensemble,ensemble,5.7
illuminated manuscript,cale parks,4.7
introducing...,hello saferide,7.8
pac's life,2pac,4.1
songs from before,max richter,8.3
prcis,benot pioulard,6.0
hell hath no fury,clipse,9.1
everything under the sun,the walker brothers,7.7
waiting for the time to be right,the brother kite,7.6
school was my hustle,kidz in the hall,6.0
backward masks,summer hymns,4.4
beast moans,swan lake,8.1
9,damien rice,1.9
roots of rumba rock: congo classics 1953-1955,various artists,8.3
mound magnet,lithops,7.2
live a little,pernice brothers,6.4
songs for christmas,sufjan stevens,7.5
tha blue carpet treatment,snoop dogg,7.5
let's build a fire,+/-,7.3
variations for piano and tape,william basinski,7.0
perfumed lands,the isles,4.7
pyramids,pit er pat,5.8
the singles,the clash,8.0
kingdom come,jay z,5.0
gala mill,the drones,8.4
7 from the village ep,fields,6.9
zidane: a 21st century portrait ost,mogwai,6.4
in my own time,karen dalton,9.0
mudsuckers,mudsuckers,8.1
samme stof som stof,under byen,7.7
danava,danava,6.6
jarvis,jarvis cocker,6.2
are we not horses?,rock plaza central,8.4
music for the bluegrass states,r. keenan lawler,8.0
telescope mind,tussle,7.1
let's build a fire [taiwan],+/-,6.8
so divided,...and you will know us by the trail of dead,5.5
hag: the best of merle haggard,merle haggard,8.8
coal,devastations,7.5
musik,slumber party,7.4
the light at the end of the tunnel is a train,whitey,5.2
doctor's advocate,the game,8.1
the peel sessions: 1991-2004,pj harvey,7.9
journey into paradise: the larry levan story,various artists,8.9
our worn shadow,manyfingers,7.8
...until the world is beautiful,the prids,5.9
ys,joanna newsom,9.4
at san quentin [legacy edition],johnny cash,7.7
be he me,annuals,7.8
johnny and the moon,johnny and the moon,7.0
amid the noise,so percussion,6.4
immer 2,michael mayer,7.6
songs for creeps,the places,7.6
threes,sparta,6.1
switzerland,electric six,4.9
plague songs,various artists,5.5
milkwhite sheets,isobel campbell,5.7
ibm 1401 - a user's manual,jhann jhannsson,6.9
the truth doesn't matter,nikki sudden,7.3
catapult calypso,ad astra per aspera,6.7
we'll build them a golden bridge,destroyer,6.5
serious times,various artists,7.5
disciples of california,the skygreen leopards,7.5
micah p. hinson and the opera circuit,micah p. hinson,7.4
mansions,damon mcmahon,3.2
get evens,the evens,7.8
songbird,willie nelson,7.4
l'enfant assasin des mouches,jean-claude vannier,8.4
i'm thankful,spanky wilson & the quantic soul orchestra,7.8
we feel safer at night,takka takka,5.6
wowee zowee: sordid sentinels edition,pavement,9.3
the harry smith project,various artists,6.9
lightness,peter and the wolf,7.8
closet freak: the best of cee-lo green the soul machine,cee-lo green,5.5
stories of hope and fear,this american life,5.2
paper tigers,luomo,8.2
go: the very best of moby,moby,6.9
the centre will hold,swan island,7.6
head home,o'death,6.8
olesi: fragments of an earth,georgia anne muldrow,6.3
endless wire,the who,4.7
shattered,the exploding hearts,8.5
and now that i'm in your shadow,damien jurado,7.4
trees,n0 things,7.2
lucky boy,dj mehdi,6.9
public warning!,lady sovereign,6.4
hello everything,squarepusher,7.5
make history,thunderbirds are now!,7.4
surf boundaries,christopher willits,6.5
down beside your beauty,favourite sons,6.6
altar,sunn o))) & boris,6.6
marie antoinette ost,various artists,7.3
we are the horrors ep,the horrors,6.6
nebulae,outputmessage,6.3
hollinndagain,animal collective,8.1
the record shop: 30 years of rough trade shops,various artists,6.5
tribulation,skullflower,7.2
who needs actions when you got words,plan b,7.5
wandering eyes,angela desveaux,5.7
pretty little head,nellie mckay,7.4
body riddle,clark,8.5
until death comes,frida hyvnen,7.2
white hats,niobe,5.6
ben kweller,ben kweller,5.5
the world is gone,various production,8.5
joan of arc,tony conrad,7.5
paper television,the blow,8.3
rykestrasse 68,hanne hukkelberg,7.6
hi-teknology 2: the chip,hi-tek,6.8
it's a feedelity affair,lindstrm,8.4
american hardcore: the history of american punk rock 1980-1986,various artists,9.3
the black swan,bert jansch,7.9
tomorrow's eager hands,the battles,6.8
pussy cats,the walkmen,5.1
working for a nuclear free city,working for a nuclear free city,7.8
eccentric soul: mighty mike lenaburg,various artists,8.0
the longest meow,bobby bare jr.,7.0
waters of nazareth,justice,5.7
noise floor,bright eyes,6.4
what it is!,various artists,8.8
a tom moulton mix,tom moulton,8.7
voices of animals and men,young knives,7.3
calamity,the curtains,7.4
45:33,lcd soundsystem,8.0
be still please,portastatic,7.6
flying canyon,flying canyon,7.9
the lost take,dosh,7.7
the nice boys,the nice boys,7.4
visitations,clinic,7.0
robbers and cowards,cold war kids,5.0
global clone,doubled yellow swans,7.7
lovingkindness,alan singley & pants machine,6.9
here,nicolay,4.4
writer's block,peter bjorn and john,8.5
born in the u.k.,badly drawn boy,2.8
get yr blood sucked out,viva voce,8.0
nuclear daydream,joseph arthur,6.6
insomniac doze,envy,6.3
we are glitter,goldfrapp,7.2
trompe-l'oeil,malajube,8.2
skeletal remains,lake of dracula,8.0
born ruffians,born ruffians,6.3
10 songs,rafter,7.3
harmony in ultraviolet,tim hecker,8.7
xan valleys ep,klaxons,7.7
120 days,120 days,7.6
lion devours the sun,boduf songs,7.0
darkel,darkel,4.7
better days will haunt you,chavez,9.4
remember the night parties,oxford collapse,7.9
venus in cancer,robbie basho,7.8
the maximum black ep,the mooney suzuki,7.6
be where i be,judah johnson,6.0
yours to keep,albert hammond jr.,6.9
normal happiness,robert pollard,6.4
the orm,phon,7.8
the mylar tantrum,sunburned hand of the man,7.4
the best of tim buckley,tim buckley,6.1
beach house,beach house,8.1
the last resort,trentemller,7.2
what do i wish for now? (singles & extras 1994-2004),aberdeen,7.7
fire on the bright sky,the low lows,7.3
radiodread,easy star all-stars,7.0
the dfa remixes: chapter two,various artists,8.2
young machetes,the blood brothers,6.2
subliminal genocide,xasthur,7.8
radiodread,easy star all-stars,7.0
the dfa remixes: chapter two,various artists,8.2
young machetes,the blood brothers,6.2
subliminal genocide,xasthur,7.8
ol! tarantula,robyn hitchcock & the venus 3,7.6
this harness can't ride anything,chin up chin up,7.3
mosaic,wovenhand,6.8
roots and crowns,califone,8.7
chrome children,various artists,6.1
coney island baby,lou reed,8.5
trying to never catch up,what made milwaukee famous,5.9
overboard & down ep,okkervil river,8.1
popart: the hits,pet shop boys,8.1
the word from pluto,ho-ag,7.6
melody mountain ,susanna and the magical orchestra,7.4
awesome color,awesome color,5.6
sam's town,the killers,5.9
for hero: for fool,subtle,8.0
see mi yah remixes,rhythm & sound,7.7
in the maybe world,lisa germano,7.5
soft machine,teddybears,5.2
the information,beck,6.9
yeti #4,various artists,7.2
noxagt,noxagt,7.5
as tall as lions,as tall as lions,5.3
...until we felt red,kaki king,4.7
the crane wife,the decemberists,8.4
friendly fire,sean lennon,6.7
on leaving,nina nastasia,7.5
city & eastern songs,jeffrey lewis & the jitters,6.5
this cursed house,canada,3.4
boys and girls in america,the hold steady,9.4
release therapy,ludacris,5.8
legacy: the best of mansun,mansun,6.5
carnavas,silversun pickups,5.0
shine on,jet,0.0
there is a season,the byrds,8.3
gang of losers,the dears,6.7
the odd church,hell on wheels,7.4
today is tonight,the changes,6.7
heat chief,wzt hearts,7.2
the essential mercury rev: stillness breathes 1991-2006,mercury rev,8.3
the lemonheads,the lemonheads,6.8
at the speed of twisted thought,the fix,7.4
1980-82 collected,ike yard,7.3
wild yams,marble valley,6.3
remixes,four tet,6.8
dreamt for light years in the belly of a mountain,sparklehorse,8.3
berlin serengeti,radio citizen,8.2
the kids at the club,various artists,7.5
if thine enemy hunger,jucifer,6.6
okonokos,my morning jacket,7.2
wait ep,the polyphonic spree,6.2
the rough guide to planet rock,various artists,7.7
slappers,dani siciliano,6.0
forever debts,paul schneider,7.3
el gran baile,seor coconut,8.3
ta-dah!,scissor sisters,7.3
meek warrior,akron/family,7.2
dark light daybreak,now it's overhead,6.6
arts & crafts,the black neon,6.2
time without consequence,alexi murdoch,5.7
up from the catacombs: the best of jane's addiction,jane's addiction,8.5
and what have you done with my body god?,art of noise,7.4
the bells of 1 2,sol seppy,7.1
into the blue again,the album leaf,6.8
food & liquor,lupe fiasco,7.9
human animal,wolf eyes,8.2
on cutting ti-gers in half and understanding narravation,candy bars,7.4
the man who lives for love,spencer dickinson,4.4
blood mountain,mastodon,8.7
respect m.e.,missy elliott,9.2
appreciation night,bound stems,7.8
takers and leavers ep,dr. dog,5.6
here is...,gosling,5.5
the outsider,dj shadow,5.8
knives don't have your back,emily haines & the soft skeleton,7.3
talk to la bomb,brazilian girls,7.8
waiting for the next end of the world,channels,6.6
son of the tiger,the big sleep,6.1
the letting go,bonnie prince billy,8.2
awoo,the hidden cameras,5.6
electrice,christina carter,7.8
foundation sounds,eric matthews,6.4
violence is golden,scanners,5.7
and i feel fine,r.e.m.,9.7
total 7,various artists,7.9
dreams,the whitest boy alive,7.1
tell me,catfish haven,6.2
5:55,charlotte gainsbourg,5.8
transparent things,fujiya & miyagi,8.3
the air force,xiu xiu,8.0
meadow,richard buckner,7.5
stella,uzeda,7.2
hell songs,daughters,6.7
futuresex / lovesounds,justin timberlake,8.1
fading trails,magnolia electric co.,7.4
dance away the terror,the capitol years,7.8
acoustics,hella,6.6
peeping tom,peeping tom,6.2
pieces of the people we love,the rapture,7.8
amputechture,the mars volta,3.5
lanzafame,tap tap,7.7
make love to the judges with your eyes,pony up!,6.0
love & other planets,adem,6.2
i am not afraid of you and i will beat your ass,yo la tengo,8.3
magic potion,the black keys,6.0
the wee hours revue,roman candle,7.6
another thought,arthur russell,7.7
ethnic minority music of northeast cambodia,various artists,7.1
pet sounds: 40th anniversary,the beach boys,9.4
nautical antiques,pinback,6.6
post cro-magnon drift,the citizens,7.9
sing song ep,the little ones,7.0
three's co.,the tyde,6.0
b'day,beyonc,7.2
varcharz,mouse on mars,7.1
living room,the life force trio,7.8
k1,the kingdom,6.4
reaper of souls,purified in blood,5.8
yellow house,grizzly bear,8.7
serene velocity: a stereolab anthology,stereolab,8.5
zeno beach,radio birdman,7.5
live in: nerd rage!,brian posehn,6.2
gravity won't get you high,the grates,5.9
crazy itch radio,basement jaxx,7.4
ultimate prince,prince,8.6
to the races,eric bachmann,6.9
rogue's gallery,various artists,6.4
feeling the fall,the village green,5.6
paris 1919,john cale,9.5
1968,pajo,7.4
good god! a gospel funk hymnal,various artists,8.0
complete studio recordings 1982-1984,code of honor,7.0
a little place in the wilderness,memphis,6.4
game theory,the roots,7.7
live at kexp volume 2,various artists,6.9
oxytocin,snowglobe,7.5
all this time,heartless bastards,6.7
one day it will please us to remember even this,new york dolls,6.0
post-war,m. ward,8.2
kelis was here,kelis,7.5
ashes against the grain,agalloch,8.0
the sad part,spielerfrau,7.5
a million microphones,supersystem,5.0
modern times,bob dylan,8.3
thunder down under,hot snakes,7.3
digital disco 3,unai,7.8
garden cities of to-morrow,lullaby baxter,7.0
sorry about the flowers,venice is sinking,7.0
the future crayon,broadcast,7.5
damaged,lambchop,6.8
folk off!,various artists,5.9
new attitude ep,dirty projectors,6.3
the top,the cure,6.9
let me go let me go let me go,jason molina,7.9
exoteric,metalux,7.0
no midnight,birdmonster,5.6
bring that beat back,public enemy,4.7
get lonely,the mountain goats,7.6
skelliconnection,chad vangaalen,7.5
born and raised in compton: the greatest hits,dj quik,8.1
the triumphs and travails of orphan mae,laura veirs,7.5
songs from the coal mine canary,little annie,6.0
happy hollow,cursive,6.7
the shining ,j dilla,7.4
second attention,wooden wand and the sky high band,7.8
young mountain,this will destroy you,6.9
bring me the workhorse,my brightest diamond,8.1
all versus all,wasteland,7.6
anti-anti,snowden,7.2
schmotime,absentee,7.1
kill them with kindness,headlights,6.7
idlewild,outkast,6.7
classics,ratatat,6.0
in concert volume one,the sadies,7.5
listennn...the album,dj khaled,7.2
a lazarus taxon,tortoise,9.2
the complete bbc peel sessions,the delgados,8.5
a lesson in crime ep,tokyo police club,7.9
bande a part,nouvelle vague,5.9
port of miami,rick ross,5.4
so this is goodbye,junior boys,9.0
made in brooklyn,masta killa,7.2
solo guitar,alan sparhawk,7.0
kick up the dust ,blood meridian,7.0
impeccable blahs,say hi to your mom,5.3
alter,knut,4.9
let me introduce my friends,i'm from barcelona,8.4
avatar,comets on fire,7.7
flashlights,so many dynamos,7.3
when i live by the garden and the sea ep,eluvium,7.0
and the glass-handed kites,mew,8.4
the cursed sleep ep,bonnie prince billy,6.9
a love moderne,unai,7.3
dial 0,my robot friend,6.7
kalas,kalas,6.4
iii,sebadoh,9.3
sglpur ep,sigur rs,5.7
alternation,excepter,7.6
have it all,planningtorock,7.6
tam,tam,6.6
nightlife,erase errata,7.9
psychocandy,the jesus and mary chain,9.6
lunafied,luna,7.3
savane,ali farka tour,8.1
winter women/holy ghost language school,matthew friedberger,5.0
tu mi piaci ep,xiu xiu,8.0
putting the days to bed,the long winters,7.7
ladyhawk,ladyhawk,7.1
something real,meg & dia,4.7
3/5,les savy fav,7.6
rides the subway ep,professor murder,8.3
an announcement to answer,quantic,7.6
honeysuckle,klee,6.4
weird feelings,weird weeds,5.7
telephono,spoon,7.5
singular,a cloud mireya,7.7
huge ep,fovea hex,7.4
hello master,priestess,7.3
through the windowpane,guillemots,8.3
feedback,jurassic 5,4.1
speed of the whippoorwill,chatham county line,7.1
bongo,about,7.5
tooth & claw,our brother the native,5.6
the looks,mstrkrft,5.9
another fine day,golden smog,6.4
jag vet hur man vntar,vapnet,8.3
vesikansi,avarus,7.1
danceflaw,cursor miner,6.4
we are the pipettes,the pipettes,8.4
